id,sequence,task,choices,response,domain,response_type,conscientiousness,openness
40,10,All;B;A/No;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,11,All;B;A/No;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,12,No;A;B/Some not;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,13,No;B;A/Some not;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,14,Some not;B;A/No;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;C;A,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,15,No;A;B/Some not;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,16,No;A;B/No;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,17,All;A;B/No;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;C;A,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,18,All;A;B/No;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;C;A,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,19,All;A;B/All;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,All;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,20,Some;B;A/All;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,21,Some;A;B/No;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,22,All;B;A/Some;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,23,Some;B;A/All;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,24,Some;A;B/All;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,25,Some not;A;B/Some;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,26,All;B;A/Some not;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,27,No;B;A/Some not;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;C;A,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,28,No;B;A/No;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;C;A,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,29,No;A;B/No;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,30,All;A;B/Some not;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,31,Some not;A;B/Some not;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,32,Some not;B;A/Some;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;C;A,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,33,No;B;A/Some;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;C;A,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,34,Some;A;B/Some not;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,35,No;B;A/No;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,36,Some;B;A/Some not;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;C;A,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,37,All;B;A/All;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,All;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,38,Some;A;B/All;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,39,Some not;A;B/All;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,40,Some;B;A/No;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;C;A,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,41,Some not;B;A/Some not;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,42,No;B;A/All;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;C;A,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,43,Some;A;B/No;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;C;A,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,44,Some not;B;A/No;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;C;A,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,45,Some;A;B/Some;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,46,All;A;B/Some;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,47,Some;B;A/Some not;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,48,Some not;A;B/Some not;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,49,All;B;A/Some not;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,50,No;B;A/All;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;C;A,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,51,Some not;B;A/All;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;C;A,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,52,All;B;A/All;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,All;C;A,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,53,Some not;B;A/Some not;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,54,Some not;A;B/Some;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,55,All;A;B/All;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,All;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,56,Some;A;B/Some;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,57,All;B;A/Some;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,58,Some not;B;A/All;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;C;A,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,59,Some not;A;B/No;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,60,All;A;B/Some;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,61,No;A;B/All;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,62,No;A;B/All;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,63,Some;B;A/Some;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;A;C,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
40,64,Some;B;A/Some;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,5.3333330000000005,6.3333330000000005
41,1,Some;B;A/Some not;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,2,Some;B;A/Some;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,3,Some;A;B/All;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,4,Some;A;B/All;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,5,Some;B;A/Some;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,6,Some not;A;B/Some;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,7,No;A;B/Some not;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;A;C,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,8,No;B;A/Some not;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,9,No;A;B/All;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;A;C,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,10,No;A;B/No;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,11,All;A;B/All;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,All;A;C,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,12,Some;A;B/Some not;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,13,No;B;A/All;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;A;C,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,14,Some not;A;B/No;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,15,No;B;A/No;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,16,Some;A;B/Some;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,17,Some not;B;A/Some not;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,18,No;A;B/Some;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;A;C,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,19,All;B;A/Some not;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,20,Some not;A;B/All;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,21,Some;A;B/No;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;A;C,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,22,All;A;B/No;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;A;C,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,23,No;A;B/No;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,24,No;B;A/Some not;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,25,No;B;A/Some;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,26,Some not;A;B/All;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,27,No;B;A/All;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,28,All;A;B/Some not;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,29,All;A;B/Some not;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,30,All;A;B/No;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,31,Some;A;B/Some;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,32,Some not;B;A/All;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,33,All;A;B/All;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,All;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,34,Some not;B;A/No;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,35,No;B;A/Some;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,36,Some not;B;A/Some;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,37,All;B;A/No;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,38,Some not;B;A/All;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,39,Some not;A;B/Some;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,40,All;A;B/Some;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,41,No;A;B/Some not;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,42,No;B;A/No;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,43,Some not;B;A/Some;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,44,Some;B;A/All;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,45,Some;B;A/No;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,46,Some;B;A/All;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,47,All;B;A/All;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,All;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,48,All;B;A/Some;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,49,Some;B;A/No;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,50,Some not;B;A/No;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,51,All;B;A/All;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,All;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,52,All;B;A/No;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,53,Some not;A;B/Some not;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,54,Some;B;A/Some not;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,55,All;B;A/Some not;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;A;C,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,56,All;B;A/Some;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,57,No;A;B/Some;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,58,Some not;A;B/No;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,59,Some not;B;A/Some not;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,60,Some not;A;B/Some not;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,61,Some;A;B/Some not;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,62,Some;A;B/No;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,63,No;A;B/All;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,No;A;C,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
41,64,All;A;B/Some;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,4.3333330000000005,6.6666669999999995
42,1,All;A;B/Some not;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,5.0,5.6666669999999995
42,2,No;A;B/Some not;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,5.0,5.6666669999999995
42,3,Some;A;B/No;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,5.0,5.6666669999999995
42,4,Some not;B;A/Some;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,NVC,syllogistic,single-choice,5.0,5.6666669999999995
42,5,All;A;B/All;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,All;C;A,syllogistic,single-choice,5.0,5.6666669999999995
42,6,Some;B;A/Some;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,5.0,5.6666669999999995
42,7,Some not;A;B/Some;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,5.0,5.6666669999999995
42,8,Some not;B;A/All;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;C;A,syllogistic,single-choice,5.0,5.6666669999999995
42,9,Some not;A;B/All;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some not;A;C,syllogistic,single-choice,5.0,5.6666669999999995
42,10,No;A;B/Some;B;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,5.0,5.6666669999999995
42,11,All;A;B/Some;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,5.0,5.6666669999999995
42,12,Some not;A;B/Some not;C;B,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A,Some;C;A,syllogistic,single-choice,5.0,5.6666669999999995
